0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.00571429	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0114286	0	
0.0171429	0	
0.0228571	0	
0.0228571	0	
0.0228571	0	
0.0228571	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0285714	0	
0.0342857	0	
0.0342857	0	
0.0342857	0	
0.0342857	0	
0.0342857	0	
0.0342857	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.04	0	
0.0457143	0	
0.0457143	0	
0.0457143	0	
0.0457143	0	
0.0457143	0	
0.0457143	0	
0.0514286	0	
0.0514286	0	
0.0514286	0	
0.0514286	0	
0.0514286	0	
0.0514286	0	
0.0514286	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0571429	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0628571	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0685714	0	
0.0742857	0	
0.0742857	0	
0.0742857	0	
0.0742857	0	
0.0742857	0	
0.0742857	0	
0.08	0	
0.08	0	
0.08	0	
0.08	0	
0.08	0	
0.08	0	
